id,average_diameter,overall_depth,overall_height,overall_width,soma_surface,total_length,total_surface,total_volume
680109366,0.603687512,131.5765,1204.321388,484.0412288,1264.894746,13521.31698,26552.33225,5348.134753
680980293,0.693768767,24.2121,89.53117782,49.17324721,378.285279,251.9878928,550.701911,97.19082692
681002938,0.549596065,25.6791,372.9578208,115.8780023,293.9323187,684.3654136,1182.334813,167.9610741
681603066,0.457436781,146.3028,1509.761666,620.9170468,316.5096677,7370.57317,10622.24511,1404.079002
681921441,0.661869291,89.521,393.6400774,351.7933045,300.3169602,2182.657095,4530.026389,779.5598342
692297214,0.528814911,51.94,183.8815538,152.5200191,274.071394,1477.61039,2469.944763,341.1864329
694168884,0.640221578,106.2827,820.2807581,699.4861465,1164.542176,7450.736927,14972.4278,2520.171392
694328860,0.600176049,124.5275,446.5215618,587.4483155,370.0550472,7222.247825,13613.90584,2235.822404
695330591,0.768815702,137.4702,661.7429548,519.5453725,1016.498882,4257.742663,10291.10184,2115.058193
700233253,0.757318566,108.8122,1777.734272,636.6250647,619.6345535,6473.487067,15758.02023,3501.718014
706381804,0.180459482,85.6395,454.2423281,239.1508478,43.97578852,2161.672267,1223.739467,63.08152128
708729829,0.503337904,98.9352,766.5172969,415.6575194,532.362449,3182.920235,5039.012524,650.7366878
712559850,0.522901565,145.0212,1045.098505,580.3791251,883.2109556,14626.80039,24084.45742,4017.048565
714448219,0.350498548,138.8268,696.3531895,484.3511258,179.0919455,5018.540675,5525.864805,520.4705809
716317425,0.680385162,100.83,1163.076905,464.6221247,1078.708578,14681.28041,31466.21272,6415.133751
717086683,0.620745915,80.0108,813.5182607,408.9471085,570.7975026,7198.391782,14025.86304,2346.893828
720117681,0.370934205,105.1694,689.8153622,244.2554666,148.2383213,5373.369018,6284.603668,629.3652607
722014861,0.451662963,109.4652,570.800745,535.3112008,311.5682751,7475.743312,10643.8649,1285.534371
730619584,0.450562077,22.68,82.83687089,159.1434086,237.5578119,696.2829984,984.4356104,109.5633722
759878104,0.466522457,43.4,117.7549922,199.4640472,359.4307892,1757.230508,2578.466769,304.6347035
759889852,0.333746909,56.1756,331.0441004,292.3863267,354.1455919,2151.168553,2258.046953,219.7247221
759896998,0.31719336,76.8166,240.7725215,276.9264315,755.9871718,2335.830949,2326.278506,188.0473729
759901368,0.446888508,106.4,261.3627632,390.7721481,425.5806422,3187.528393,4475.815641,506.2039469
759905328,0.513473461,66.7777,646.0265644,345.8060768,371.7945742,4308.334401,6948.508864,926.47003
759907463,0.374540755,73.5966,262.7347977,340.9350501,231.174814,1823.537748,2153.229021,240.6036411
759924399,0.440624118,71.4865,295.0406421,449.0038445,348.3475595,2544.168733,3531.342009,434.6435583
759934589,0.347622911,75.8489,413.2049809,206.3605396,143.134463,2524.090619,2757.511902,238.787195
759940062,0.492791022,71.96,178.7255641,257.62342,304.2274505,2103.233515,3254.794131,407.1801713
759946058,0.402249661,96.7767,849.4703835,363.4692212,134.661062,4052.798429,5132.432977,573.0126472
759946510,0.432424805,59.92,240.263287,184.745003,250.1605252,2491.99032,3381.266217,365.6561052
759947382,0.408733382,30.3053,104.575495,83.6473985,180.5896638,756.5920042,970.8077567,97.40650123
760004770,0.517693451,28.8294,335.6561524,296.0836252,470.1398771,1935.489678,3153.303286,415.8743897
760196580,0.267869015,68.18,247.5476932,291.5821903,249.2882521,1682.421703,1411.088094,106.6698563
841869334,0.462304282,89.3004,585.2716981,389.5674157,529.3118129,6640.73208,9759.033027,1262.798767
842851116,0.475474739,141.1113,1314.91269,530.3843401,351.0416859,10469.51636,16355.82172,2371.632086
846083117,0.692855513,172.4727,723.8347747,631.0756653,647.687677,15697.41519,35115.0861,7091.887074
